1758358603: mosquitto version 2.0.22 starting
1758358603: Config loaded from /mosquitto/config/mosquitto.conf.
1758358603: Opening ipv4 listen socket on port 1883.
1758358603: Opening ipv6 listen socket on port 1883.
1758358603: mosquitto version 2.0.22 running
1758358606: New connection from 172.18.0.5:50145 on port 1883.
1758358606: New client connected from 172.18.0.5:50145 as auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (p2, c1, k60).
1758358606: No will message specified.
1758358606: Sending CONNACK to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (0, 0)
1758358606: Received SUBSCRIBE from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392
1758358606: 	Temp (QoS 0)
1758358606: auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 0 Temp
1758358606: Sending SUBACK to auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392
1758358607: Received PUBLISH from auto-1C623BE6-1EFB-E0B4-54D2-D2B8EA704392 (d0, q0, r0, m0, 'Temp', ... (4 bytes))
1768700599: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700602: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700602: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700605: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700605: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700608: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700608: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700611: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700611: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700614: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700614: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700617: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700617: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700620: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700620: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700623: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700623: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700624: Received PINGREQ from auto-C21D4509-3EEB-8D69-B797-38E7193053CD
1768700624: Sending PINGRESP to auto-C21D4509-3EEB-8D69-B797-38E7193053CD
1768700626: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700626: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700629: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700629: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700632: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700632: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700635: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700635: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700638: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700638: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700641: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700641: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700644: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700644: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700647: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700647: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700650: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700650: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700653: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700653: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700656: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700656: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700659: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700659: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700662: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700662: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700665: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700665: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700668: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700668: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700671: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700671: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700674: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700674: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700677: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700677: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700680: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700680: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700683: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700683: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700685: Received PINGREQ from auto-C21D4509-3EEB-8D69-B797-38E7193053CD
1768700685: Sending PINGRESP to auto-C21D4509-3EEB-8D69-B797-38E7193053CD
1768700686: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700686: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700689: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700689: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700692: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700692: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700695: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700695: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700698: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700698: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700701: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700701: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700704: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700704: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700707: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700707: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700710: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700710: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700713: Received PUBLISH from auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700713: Sending PUBLISH to auto-C21D4509-3EEB-8D69-B797-38E7193053CD (d0, q0, r0, m0, 'temp_F', ... (5 bytes))
1768700716: Client auto-C21D4509-3EEB-8D69-B797-38E7193053CD closed its connection.
1768700716: mosquitto version 2.0.22 terminating
1768700716: Saving in-memory database to /mosquitto/data//mosquitto.db.
